Twin 1,Twin 2
561642580645092723051165611604534482648968686151202412750879067042046548999660021630999006096686464638638652408810623613869207072941508866262019199,561642580645092723051165611604534482648968686151202412750879067042046548999660021630999006096686464638638652408810623613869207072941508866262019201
562161950816855341391620690511935693572678664559638090025238224438332074648615098293306061315683542081668289033327040445974433413025969929096588049,562161950816855341391620690511935693572678664559638090025238224438332074648615098293306061315683542081668289033327040445974433413025969929096588051
567806361076241873432651657168693886066558726554247543877845118480675225773044810017915148879493831089959739400951670721641500312680996382342556799,567806361076241873432651657168693886066558726554247543877845118480675225773044810017915148879493831089959739400951670721641500312680996382342556801
573203004991333957044489649403312594958345585190057291572647674144024332321722751537923887044155735082265240162808950373305729760129294021694719999,573203004991333957044489649403312594958345585190057291572647674144024332321722751537923887044155735082265240162808950373305729760129294021694720001
575968647472712829642029695957245795914498683037898866789297978663927328579323573540136740921012491483571797914558348513539355492231650224019470049,575968647472712829642029695957245795914498683037898866789297978663927328579323573540136740921012491483571797914558348513539355492231650224019470051
578073891021954658577521436819996658024909260524299553984558684682044947373184913233374435075397880658296898253791670708958695618975182612217478449,578073891021954658577521436819996658024909260524299553984558684682044947373184913233374435075397880658296898253791670708958695618975182612217478451
587754663967229280966720720002133175891188351499267122452016295149491409298719657256871919325066460206074070260210831143067039443286391468220326049,587754663967229280966720720002133175891188351499267122452016295149491409298719657256871919325066460206074070260210831143067039443286391468220326051
592270690164808474515296159462225846038475397689509126374954877549791151605710327436400518490097812062909716407977188846486822386271381799172278449,592270690164808474515296159462225846038475397689509126374954877549791151605710327436400518490097812062909716407977188846486822386271381799172278451
595715418219816271680626038411044616671979259436549213720428447565321018215955359134271515729556910128694254524829659229965949898802506811250328449,595715418219816271680626038411044616671979259436549213720428447565321018215955359134271515729556910128694254524829659229965949898802506811250328451
604374051489046948705729022178660408720234359943806436436835225250199701449609878886866411517540704782843876627595908009016577271545785188490444799,604374051489046948705729022178660408720234359943806436436835225250199701449609878886866411517540704782843876627595908009016577271545785188490444801
604819368659135708275766028015695105388287695980402328846457512341626118481652007627884862317046194743065579985667006462225947712903089930997988449,604819368659135708275766028015695105388287695980402328846457512341626118481652007627884862317046194743065579985667006462225947712903089930997988451
608091080039532834662365987658055733418545649060821990059787107463454902774322911405503616882133575018016601048965170759290872436576193786957468799,608091080039532834662365987658055733418545649060821990059787107463454902774322911405503616882133575018016601048965170759290872436576193786957468801
610301110763716913534603879183209303036405301377620721474220885078853525934394488719813117985287963497614495017663582060449633725580603899139250449,610301110763716913534603879183209303036405301377620721474220885078853525934394488719813117985287963497614495017663582060449633725580603899139250451
610601508921744860824356560890221188572618600121693752401239254994857100022657674689303846336870790375811975757401691746276675106437655032671644049,610601508921744860824356560890221188572618600121693752401239254994857100022657674689303846336870790375811975757401691746276675106437655032671644051
